x,y,z
3.2404940128326416,2.887033462524414,3.8474972248077393
3.2406375408172607,2.8881595134735107,3.8483834266662598
3.239082098007202,2.8889310359954834,3.8486850261688232
3.239082098007202,2.8889310359954834,3.8486850261688232
3.2369871139526367,2.8897972106933594,3.850057363510132
3.2347350120544434,2.890557289123535,3.8509485721588135
3.232459306716919,2.890367031097412,3.851619005203247
3.232064962387085,2.8899741172790527,3.8514628410339355
3.232064962387085,2.8899741172790527,3.8514628410339355
3.2318387031555176,2.889780282974243,3.85129714012146
3.2336575984954834,2.8900811672210693,3.8506503105163574
3.2335450649261475,2.89080548286438,3.8510711193084717
3.232602119445801,2.8906586170196533,3.8519651889801025
3.232602119445801,2.8906586170196533,3.8519651889801025
3.2316627502441406,2.8898673057556152,3.8525190353393555
3.231536865234375,2.8894057273864746,3.852360486984253
3.2316486835479736,2.8889451026916504,3.8518662452697754
3.2315330505371094,2.888406991958618,3.8513388633728027
3.2315330505371094,2.888406991958618,3.8513388633728027
3.2321207523345947,2.887930154800415,3.851532459259033
3.2328031063079834,2.887298822402954,3.8510842323303223
3.232795238494873,2.887176275253296,3.8510663509368896
3.2330856323242188,2.887434720993042,3.8506457805633545
3.2330856323242188,2.887434720993042,3.8506457805633545
3.233567714691162,2.887521505355835,3.850471258163452
3.2328479290008545,2.886953830718994,3.8506240844726562
3.2325432300567627,2.8861963748931885,3.850287437438965
3.2322959899902344,2.8856680393218994,3.8502020835876465
3.2322959899902344,2.8856680393218994,3.8502020835876465
3.231313705444336,2.884690523147583,3.8499438762664795
3.2314181327819824,2.884129285812378,3.849569797515869
3.2317490577697754,2.883523464202881,3.849093198776245
3.231579065322876,2.882127523422241,3.8481760025024414
3.231579065322876,2.882127523422241,3.8481760025024414
3.2320828437805176,2.881793260574341,3.847813844680786
3.2327005863189697,2.8803255558013916,3.8467655181884766
3.2329964637756348,2.8798410892486572,3.8465042114257812
3.2322120666503906,2.8796095848083496,3.8468196392059326
3.2322120666503906,2.8796095848083496,3.8468196392059326
3.2314960956573486,2.880206346511841,3.8479020595550537
3.230314254760742,2.8799855709075928,3.848407506942749
3.2294650077819824,2.8797554969787598,3.8487308025360107
3.228466272354126,2.8801262378692627,3.849168062210083
3.228466272354126,2.8801262378692627,3.849168062210083
3.2278590202331543,2.8807759284973145,3.849600076675415
3.227891206741333,2.8806231021881104,3.8490641117095947
3.227384090423584,2.88043475151062,3.8490967750549316
3.226670265197754,2.880018711090088,3.849154233932495
3.226670265197754,2.880018711090088,3.849154233932495
3.226708173751831,2.8796749114990234,3.849315643310547
3.2254011631011963,2.8796329498291016,3.8493330478668213
3.2238881587982178,2.8793630599975586,3.849100351333618
3.222691774368286,2.878413677215576,3.848923444747925
3.222691774368286,2.878413677215576,3.848923444747925
3.2221298217773438,2.877530574798584,3.848719835281372
3.2215769290924072,2.8763184547424316,3.8483009338378906
3.2212953567504883,2.8757073879241943,3.8479526042938232
3.2211008071899414,2.875340223312378,3.847813844680786
3.2211008071899414,2.875340223312378,3.847813844680786
3.219540596008301,2.874444007873535,3.848017692565918
3.218451499938965,2.873896360397339,3.8486440181732178
3.217843532562256,2.8737382888793945,3.8493077754974365
3.2169249057769775,2.8735766410827637,3.849672317504883
3.2169249057769775,2.8735766410827637,3.849672317504883
3.2159087657928467,2.872692108154297,3.849968671798706
3.213803291320801,2.8711583614349365,3.850426197052002
3.211268424987793,2.870516538619995,3.8514230251312256
3.211268424987793,2.870516538619995,3.8514230251312256
3.207927703857422,2.8716373443603516,3.85373854637146
3.2048676013946533,2.872450590133667,3.8549182415008545
3.2031071186065674,2.87325382232666,3.856086015701294
3.2027018070220947,2.8737804889678955,3.8564977645874023
3.2038142681121826,2.8739140033721924,3.856437921524048
3.2038142681121826,2.8739140033721924,3.856437921524048
3.2047598361968994,2.873642921447754,3.855870246887207
3.2052536010742188,2.873546600341797,3.855555534362793
3.205280303955078,2.8731746673583984,3.8552908897399902
3.2044641971588135,2.8730621337890625,3.8556289672851562
3.2044641971588135,2.8730621337890625,3.8556289672851562
3.202878475189209,2.873032569885254,3.856494903564453
3.2020819187164307,2.872751474380493,3.8569326400756836
3.2022275924682617,2.872633457183838,3.8572161197662354
3.202263116836548,2.872105360031128,3.8569538593292236
3.202263116836548,2.872105360031128,3.8569538593292236
3.2023892402648926,2.871426820755005,3.856562852859497
3.2027428150177,2.8703954219818115,3.8559436798095703
3.2026257514953613,2.8700389862060547,3.855778932571411
3.2018442153930664,2.870208740234375,3.856178045272827
3.2018442153930664,2.870208740234375,3.856178045272827
3.200165033340454,2.8693807125091553,3.8556747436523438
3.1980350017547607,2.8687334060668945,3.856304883956909
3.196187973022461,2.868102550506592,3.8566982746124268
3.195310592651367,2.868537425994873,3.8578808307647705
3.195310592651367,2.868537425994873,3.8578808307647705
3.1937572956085205,2.869521379470825,3.858755588531494
3.1926305294036865,2.869682788848877,3.8591909408569336
3.192996025085449,2.8692071437835693,3.859222412109375
3.1929519176483154,2.868161201477051,3.858910083770752
3.1929519176483154,2.868161201477051,3.858910083770752
3.1929214000701904,2.868051528930664,3.8587849140167236
3.192161798477173,2.868123769760132,3.859137535095215
3.191256284713745,2.8681087493896484,3.8596913814544678
3.190119981765747,2.868577480316162,3.8608691692352295
3.190119981765747,2.868577480316162,3.8608691692352295
3.1888484954833984,2.86834454536438,3.8613150119781494
3.1891775131225586,2.868499279022217,3.8613555431365967
3.188565731048584,2.868112802505493,3.8609445095062256
3.188087224960327,2.8675873279571533,3.860440731048584
3.188087224960327,2.8675873279571533,3.860440731048584
3.187905788421631,2.865870237350464,3.8599491119384766
3.1878626346588135,2.8648269176483154,3.8593270778656006
3.1876237392425537,2.8640401363372803,3.8591103553771973
3.1865522861480713,2.8635425567626953,3.8596227169036865
3.1865522861480713,2.8635425567626953,3.8596227169036865
3.1861233711242676,2.862912654876709,3.8595056533813477
3.1848576068878174,2.86265230178833,3.859079122543335
3.1839537620544434,2.8625693321228027,3.858964204788208
3.183049440383911,2.8617260456085205,3.858851671218872
3.183049440383911,2.8617260456085205,3.858851671218872
3.182920217514038,2.8615689277648926,3.8590574264526367
3.182436943054199,2.861264228820801,3.8590593338012695
3.182474136352539,2.8613791465759277,3.859116315841675
3.1826813220977783,2.861539363861084,3.859116554260254
3.1826813220977783,2.861539363861084,3.859116554260254
3.1823272705078125,2.8608968257904053,3.8588268756866455
3.181842088699341,2.8596866130828857,3.8584794998168945
3.1814961433410645,2.8588218688964844,3.858306407928467
3.1808691024780273,2.8574085235595703,3.8578526973724365
3.1808691024780273,2.8574085235595703,3.8578526973724365
3.181248903274536,2.8560523986816406,3.8575189113616943
3.1816658973693848,2.8547768592834473,3.8569395542144775
3.182528257369995,2.8534255027770996,3.8559763431549072
3.183619737625122,2.852858066558838,3.85488224029541
3.183619737625122,2.852858066558838,3.85488224029541
3.184194564819336,2.852992296218872,3.854517936706543
3.1826798915863037,2.8537118434906006,3.855475664138794
3.1809849739074707,2.8539364337921143,3.8565502166748047
3.1793954372406006,2.853712797164917,3.8570454120635986
3.1793954372406006,2.853712797164917,3.8570454120635986
3.1804087162017822,2.8544843196868896,3.856149673461914
3.180745840072632,2.854888916015625,3.855360746383667
3.17931866645813,2.8546345233917236,3.8548169136047363
3.1784026622772217,2.8542373180389404,3.8557310104370117
3.1784026622772217,2.8542373180389404,3.8557310104370117
3.1765406131744385,2.853426933288574,3.856449842453003
3.1769609451293945,2.854796886444092,3.8577582836151123
3.177022695541382,2.8552188873291016,3.8577287197113037
3.177285671234131,2.8557324409484863,3.8572471141815186
3.177285671234131,2.8557324409484863,3.8572471141815186
3.1785223484039307,2.8560945987701416,3.8575966358184814
3.179194688796997,2.8549840450286865,3.856959819793701
3.1784873008728027,2.8542938232421875,3.857295513153076
3.177210569381714,2.853672742843628,3.857783079147339
3.177210569381714,2.853672742843628,3.857783079147339
3.176168203353882,2.8528969287872314,3.8580808639526367
3.1752500534057617,2.852708339691162,3.8587541580200195
3.174136161804199,2.8522510528564453,3.8592441082000732
3.1731154918670654,2.850804567337036,3.8592448234558105
3.1731154918670654,2.850804567337036,3.8592448234558105
3.1728529930114746,2.8499748706817627,3.85953950881958
3.1719110012054443,2.849050521850586,3.8595120906829834
3.171299695968628,2.84831166267395,3.8595921993255615
3.1709160804748535,2.8482015132904053,3.8596746921539307
3.1709160804748535,2.8482015132904053,3.8596746921539307
3.1704514026641846,2.847665548324585,3.8596558570861816
3.1709556579589844,2.8472530841827393,3.8591787815093994
3.170428991317749,2.8469560146331787,3.8582985401153564
3.1700429916381836,2.847045421600342,3.857741594314575
3.1700429916381836,2.847045421600342,3.857741594314575
3.169879913330078,2.8460071086883545,3.8569839000701904
3.16945219039917,2.845282793045044,3.8571088314056396
3.16898250579834,2.844658374786377,3.857553720474243
3.167959213256836,2.8445239067077637,3.858242988586426
3.167959213256836,2.8445239067077637,3.858242988586426
3.166315793991089,2.845080614089966,3.8592052459716797
3.1637754440307617,2.84594464302063,3.8606674671173096
3.159926414489746,2.8468310832977295,3.8625521659851074
3.157606840133667,2.8461742401123047,3.8632020950317383
3.157606840133667,2.8461742401123047,3.8632020950317383
3.1559460163116455,2.846592664718628,3.8645787239074707
3.153749704360962,2.8467392921447754,3.8653383255004883
3.151859760284424,2.847102165222168,3.8660342693328857
3.1501190662384033,2.8474676609039307,3.8662970066070557
3.1501190662384033,2.8474676609039307,3.8662970066070557
3.1485564708709717,2.847285509109497,3.866755723953247
3.146662473678589,2.8475682735443115,3.8678524494171143
3.146031618118286,2.8477370738983154,3.8685362339019775
3.1451094150543213,2.8475537300109863,3.8685462474823
3.1451094150543213,2.8475537300109863,3.8685462474823
3.1451470851898193,2.848015546798706,3.8691627979278564
3.1451261043548584,2.84755277633667,3.86926531791687
3.1454269886016846,2.8469932079315186,3.869368076324463
