x,y,z
1.946793794631958,2.7560908794403076,3.042071580886841
1.946793794631958,2.7560908794403076,3.042071580886841
1.9392423629760742,2.7504160404205322,3.040593385696411
1.9373348951339722,2.74819016456604,3.039616584777832
1.9373348951339722,2.74819016456604,3.039616584777832
1.935646653175354,2.750720500946045,3.0399646759033203
1.935646653175354,2.750720500946045,3.0399646759033203
1.9388656616210938,2.7422897815704346,3.033902883529663
1.9406781196594238,2.7426867485046387,3.0336270332336426
1.9406781196594238,2.7426867485046387,3.0336270332336426
1.9419989585876465,2.7442352771759033,3.03336763381958
1.9419989585876465,2.7442352771759033,3.03336763381958
1.938872218132019,2.7425143718719482,3.0320088863372803
1.939163327217102,2.742488145828247,3.0312907695770264
1.939163327217102,2.742488145828247,3.0312907695770264
1.9354352951049805,2.7377052307128906,3.0297446250915527
1.9374370574951172,2.7358386516571045,3.0288960933685303
1.9356908798217773,2.728264570236206,3.026904344558716
1.937114953994751,2.7278811931610107,3.0266895294189453
1.937114953994751,2.7278811931610107,3.0266895294189453
1.9371235370635986,2.7229793071746826,3.0248115062713623
1.9410115480422974,2.723012924194336,3.024460554122925
1.9391247034072876,2.721088171005249,3.024777889251709
1.9391247034072876,2.721088171005249,3.024777889251709
1.9449869394302368,2.7179224491119385,3.0220699310302734
1.9449869394302368,2.7179224491119385,3.0220699310302734
1.947494626045227,2.7165262699127197,3.0206170082092285
1.9556529521942139,2.7177622318267822,3.0192387104034424
1.956157922744751,2.717627763748169,3.018826484680176
1.9656585454940796,2.721722364425659,3.018685817718506
1.9656585454940796,2.721722364425659,3.018685817718506
1.962507963180542,2.721534013748169,3.019124984741211
1.9644262790679932,2.7211556434631348,3.017399311065674
1.9688053131103516,2.720672369003296,3.017007350921631
1.9688053131103516,2.720672369003296,3.017007350921631
1.9758272171020508,2.726609706878662,3.0164291858673096
1.9801946878433228,2.729703664779663,3.0155446529388428
1.979322910308838,2.7307310104370117,3.015928268432617
1.979322910308838,2.7307310104370117,3.015928268432617
1.9768785238265991,2.730687379837036,3.0152041912078857
1.9771956205368042,2.731367349624634,3.015655994415283
1.9771956205368042,2.731367349624634,3.015655994415283
1.9780622720718384,2.7327423095703125,3.015167713165283
1.9780622720718384,2.7327423095703125,3.015167713165283
1.9844287633895874,2.733835220336914,3.012807846069336
1.9931119680404663,2.731177568435669,3.00777268409729
1.9931119680404663,2.731177568435669,3.00777268409729
1.999358057975769,2.733351469039917,3.0073671340942383
1.9982106685638428,2.7330384254455566,3.006727933883667
1.9982106685638428,2.7330384254455566,3.006727933883667
1.996781826019287,2.733114242553711,3.006481409072876
1.995307207107544,2.7333016395568848,3.006094455718994
1.995307207107544,2.7333016395568848,3.006094455718994
1.9967836141586304,2.734930992126465,3.005725622177124
2.001837730407715,2.734834909439087,3.0024478435516357
2.0044453144073486,2.7347896099090576,3.0006911754608154
2.005068063735962,2.732771396636963,2.9989051818847656
2.0050723552703857,2.733567237854004,2.9988555908203125
2.0050723552703857,2.733567237854004,2.9988555908203125
2.0066094398498535,2.7334327697753906,2.997239112854004
2.007195472717285,2.733936309814453,2.9956321716308594
2.007333278656006,2.734395742416382,2.9951748847961426
2.0066165924072266,2.7342114448547363,2.993966817855835
2.0071043968200684,2.7365708351135254,2.9947152137756348
2.007026433944702,2.737272262573242,2.9943935871124268
2.0068304538726807,2.7402172088623047,2.9946999549865723
2.0056118965148926,2.7422635555267334,2.9952805042266846
2.0048396587371826,2.746601104736328,2.9965028762817383
2.0048396587371826,2.746601104736328,2.9965028762817383
2.0038464069366455,2.750514268875122,2.997673511505127
2.004443645477295,2.7535502910614014,2.99741268157959
2.004443645477295,2.7535502910614014,2.99741268157959
2.0019593238830566,2.7576582431793213,2.996123790740967
1.9973537921905518,2.759791135787964,2.996190071105957
1.9973537921905518,2.759791135787964,2.996190071105957
1.9958405494689941,2.760798215866089,2.9968550205230713
1.9981908798217773,2.7604360580444336,2.995682716369629
1.9981908798217773,2.7604360580444336,2.995682716369629
2.004176139831543,2.7594807147979736,2.992158889770508
2.0049855709075928,2.759413480758667,2.9917869567871094
2.0049855709075928,2.759413480758667,2.9917869567871094
2.010075330734253,2.7606546878814697,2.9896414279937744
2.010507345199585,2.765279769897461,2.990692377090454
2.009133815765381,2.7681148052215576,2.9906816482543945
2.0064706802368164,2.7685065269470215,2.990891218185425
2.008539915084839,2.767716646194458,2.9897959232330322
2.008539915084839,2.767716646194458,2.9897959232330322
2.009539842605591,2.767653703689575,2.989331007003784
2.0108373165130615,2.768106460571289,2.9889490604400635
2.0108373165130615,2.768106460571289,2.9889490604400635
2.0097811222076416,2.768918514251709,2.9908065795898438
2.0097811222076416,2.768918514251709,2.9908065795898438
2.0091774463653564,2.765406370162964,2.990063428878784
2.010810136795044,2.765852689743042,2.9895992279052734
2.0108745098114014,2.7677793502807617,2.990130662918091
2.011162042617798,2.769183874130249,2.9900686740875244
2.011958122253418,2.768768310546875,2.9893906116485596
2.016908884048462,2.767942190170288,2.9871268272399902
2.0214943885803223,2.767296552658081,2.9836740493774414
2.0214943885803223,2.767296552658081,2.9836740493774414
2.023390531539917,2.768129825592041,2.9829323291778564
2.024109363555908,2.7680604457855225,2.982422113418579
2.0261337757110596,2.7671494483947754,2.9807658195495605
2.0264792442321777,2.768562078475952,2.981060743331909
2.0264792442321777,2.768562078475952,2.981060743331909
2.0273165702819824,2.7703723907470703,2.982332229614258
2.025570869445801,2.7705469131469727,2.9831087589263916
2.025570869445801,2.7705469131469727,2.9831087589263916
2.027186155319214,2.768681287765503,2.9820327758789062
2.027186155319214,2.768681287765503,2.9820327758789062
2.0302278995513916,2.768010139465332,2.981658935546875
2.031562089920044,2.769021511077881,2.9814295768737793
2.034409761428833,2.768164873123169,2.9800057411193848
2.034409761428833,2.768164873123169,2.9800057411193848
2.0347683429718018,2.7677717208862305,2.9800031185150146
2.0369503498077393,2.767749547958374,2.9785573482513428
2.0369503498077393,2.767749547958374,2.9785573482513428
2.036897897720337,2.7675280570983887,2.9770772457122803
2.036897897720337,2.7675280570983887,2.9770772457122803
2.033876657485962,2.768315315246582,2.97772479057312
2.0337471961975098,2.7686705589294434,2.977330446243286
2.0334277153015137,2.7675702571868896,2.9763946533203125
2.0334277153015137,2.7675702571868896,2.9763946533203125
2.0332112312316895,2.767669439315796,2.9759442806243896
2.0335254669189453,2.76741099357605,2.97550892829895
2.03437876701355,2.7675859928131104,2.9752562046051025
2.0346155166625977,2.7661850452423096,2.9739468097686768
2.034813404083252,2.7654805183410645,2.973557472229004
2.034634590148926,2.763324022293091,2.9722769260406494
2.0350468158721924,2.763603687286377,2.9720802307128906
2.0360469818115234,2.7644271850585938,2.971130132675171
2.0357866287231445,2.764629364013672,2.971309185028076
2.0346665382385254,2.764256715774536,2.971261739730835
2.0332722663879395,2.762678623199463,2.971153974533081
2.033210039138794,2.7629141807556152,2.9701642990112305
2.034202814102173,2.7652244567871094,2.970310926437378
2.0344574451446533,2.7674007415771484,2.970787525177002
2.0338826179504395,2.7689061164855957,2.97099232673645
2.0329630374908447,2.7701871395111084,2.9710545539855957
2.033609628677368,2.7713043689727783,2.9707367420196533
2.034467935562134,2.772019863128662,2.9702630043029785
2.035095453262329,2.772714614868164,2.9694464206695557
2.035095453262329,2.772714614868164,2.9694464206695557
2.0339481830596924,2.773825168609619,2.969637632369995
2.0342540740966797,2.7749249935150146,2.9694201946258545
2.0367119312286377,2.776610851287842,2.9692249298095703
2.0392260551452637,2.777959108352661,2.9685845375061035
2.0392260551452637,2.777959108352661,2.9685845375061035
2.0463333129882812,2.7800865173339844,2.9655919075012207
2.0492429733276367,2.78002667427063,2.963059902191162
2.0492429733276367,2.78002667427063,2.963059902191162
2.053053140640259,2.7815115451812744,2.961920738220215
2.053053140640259,2.7815115451812744,2.961920738220215
2.0604021549224854,2.7845754623413086,2.960202217102051
2.0604021549224854,2.7845754623413086,2.960202217102051
2.0625064373016357,2.787018299102783,2.9604458808898926
2.0625064373016357,2.787018299102783,2.9604458808898926
2.060469388961792,2.788794994354248,2.962445020675659
2.0580484867095947,2.789034605026245,2.9630939960479736
2.0572574138641357,2.788602352142334,2.963451623916626
2.0572574138641357,2.788602352142334,2.963451623916626
