x,y,z
1.6091266870498657,2.513679027557373,3.1668343544006348
1.6091266870498657,2.513679027557373,3.1668343544006348
1.610116720199585,2.5114846229553223,3.167529582977295
1.6110894680023193,2.507974624633789,3.1676642894744873
1.6110894680023193,2.507974624633789,3.1676642894744873
1.6106175184249878,2.5072829723358154,3.1672956943511963
1.6106175184249878,2.5072829723358154,3.1672956943511963
1.6102955341339111,2.5104193687438965,3.166966199874878
1.611025094985962,2.5144660472869873,3.167426824569702
1.611025094985962,2.5144660472869873,3.167426824569702
1.612443208694458,2.516329526901245,3.1674540042877197
1.612443208694458,2.516329526901245,3.1674540042877197
1.6140166521072388,2.5164051055908203,3.1677119731903076
1.6140216588974,2.5161354541778564,3.167792558670044
1.6140216588974,2.5161354541778564,3.167792558670044
1.6126234531402588,2.515028238296509,3.167633056640625
1.6138379573822021,2.514194965362549,3.168823719024658
1.6138379573822021,2.514194965362549,3.168823719024658
1.615138292312622,2.5138635635375977,3.169440507888794
1.615138292312622,2.5138635635375977,3.169440507888794
1.6157150268554688,2.5132174491882324,3.169593334197998
1.6157150268554688,2.5132174491882324,3.169593334197998
1.6161655187606812,2.514312982559204,3.170180559158325
1.617272973060608,2.5152463912963867,3.171213388442993
1.617272973060608,2.5152463912963867,3.171213388442993
1.6166789531707764,2.5136539936065674,3.1711578369140625
1.6166789531707764,2.5136539936065674,3.1711578369140625
1.6166857481002808,2.513258934020996,3.1719138622283936
1.6159409284591675,2.511197566986084,3.172456979751587
1.6159409284591675,2.511197566986084,3.172456979751587
1.615816593170166,2.50834584236145,3.1722164154052734
1.615816593170166,2.50834584236145,3.1722164154052734
1.6161519289016724,2.5055036544799805,3.1724305152893066
1.6162949800491333,2.503109931945801,3.1726369857788086
1.6162949800491333,2.503109931945801,3.1726369857788086
1.6168687343597412,2.5019493103027344,3.1731088161468506
1.6168687343597412,2.5019493103027344,3.1731088161468506
1.6175822019577026,2.500293254852295,3.17313551902771
1.6175822019577026,2.500293254852295,3.17313551902771
1.617730975151062,2.4978184700012207,3.1725876331329346
1.6178489923477173,2.4963769912719727,3.172422409057617
1.6178489923477173,2.4963769912719727,3.172422409057617
1.6177124977111816,2.495941400527954,3.1726527214050293
1.6177124977111816,2.495941400527954,3.1726527214050293
1.617865800857544,2.494114637374878,3.172943353652954
1.617865800857544,2.494114637374878,3.172943353652954
1.6181873083114624,2.4931986331939697,3.173509359359741
1.6181873083114624,2.4931986331939697,3.173509359359741
1.6190859079360962,2.491072416305542,3.174345016479492
1.6204137802124023,2.4900081157684326,3.175590753555298
1.6206586360931396,2.4893882274627686,3.175729513168335
1.6206586360931396,2.4893882274627686,3.175729513168335
1.6223009824752808,2.487884283065796,3.176755666732788
1.6223009824752808,2.487884283065796,3.176755666732788
1.623054027557373,2.4864277839660645,3.1779584884643555
1.6230705976486206,2.4852206707000732,3.1789393424987793
1.6230705976486206,2.4852206707000732,3.1789393424987793
1.6234642267227173,2.483729839324951,3.180081367492676
1.6234642267227173,2.483729839324951,3.180081367492676
1.6230295896530151,2.4828784465789795,3.1802561283111572
1.6225308179855347,2.482506275177002,3.180208921432495
1.6225308179855347,2.482506275177002,3.180208921432495
1.622062087059021,2.4829154014587402,3.1803739070892334
1.6230571269989014,2.4831342697143555,3.180856227874756
1.6230571269989014,2.4831342697143555,3.180856227874756
1.6230441331863403,2.483116388320923,3.180396556854248
1.6230441331863403,2.483116388320923,3.180396556854248
1.622205138206482,2.4823384284973145,3.1799747943878174
1.622205138206482,2.4823384284973145,3.1799747943878174
1.6223315000534058,2.4817118644714355,3.1799206733703613
1.6226977109909058,2.482807159423828,3.1797475814819336
1.6226977109909058,2.482807159423828,3.1797475814819336
1.622588872909546,2.48368763923645,3.179441452026367
1.622588872909546,2.48368763923645,3.179441452026367
1.6227084398269653,2.484279155731201,3.179696559906006
1.6233139038085938,2.4836132526397705,3.1801156997680664
1.6233139038085938,2.4836132526397705,3.1801156997680664
1.624181866645813,2.4835026264190674,3.1807408332824707
1.624181866645813,2.4835026264190674,3.1807408332824707
1.6239657402038574,2.482149839401245,3.1803946495056152
1.6246837377548218,2.4817657470703125,3.1801671981811523
1.6246837377548218,2.4817657470703125,3.1801671981811523
1.6253257989883423,2.481734275817871,3.18001127243042
1.6253257989883423,2.481734275817871,3.18001127243042
1.625091552734375,2.481332302093506,3.1797611713409424
1.625091552734375,2.481332302093506,3.1797611713409424
1.624428629875183,2.480602741241455,3.1794447898864746
1.62396240234375,2.4789812564849854,3.1796271800994873
1.62396240234375,2.4789812564849854,3.1796271800994873
1.623683214187622,2.476694345474243,3.179856777191162
1.623683214187622,2.476694345474243,3.179856777191162
1.6225810050964355,2.475346565246582,3.1798324584960938
1.6225810050964355,2.475346565246582,3.1798324584960938
1.6206786632537842,2.473139762878418,3.1797733306884766
1.6205180883407593,2.4716145992279053,3.1802241802215576
1.6205180883407593,2.4716145992279053,3.1802241802215576
1.620487928390503,2.4693403244018555,3.180490493774414
1.620487928390503,2.4693403244018555,3.180490493774414
1.6197317838668823,2.466508388519287,3.180032730102539
1.6182321310043335,2.4655072689056396,3.1791739463806152
1.6182321310043335,2.4655072689056396,3.1791739463806152
1.617760419845581,2.46484637260437,3.178948163986206
1.617760419845581,2.46484637260437,3.178948163986206
1.617893099784851,2.4640004634857178,3.1788744926452637
1.617893099784851,2.4640004634857178,3.1788744926452637
1.6166843175888062,2.462278127670288,3.1778945922851562
1.616581678390503,2.4622135162353516,3.1779208183288574
1.6166355609893799,2.4616644382476807,3.1781234741210938
1.6166355609893799,2.4616644382476807,3.1781234741210938
1.6168012619018555,2.461329221725464,3.1783690452575684
1.6164830923080444,2.4615638256073,3.1781198978424072
1.6164830923080444,2.4615638256073,3.1781198978424072
1.6167985200881958,2.4630141258239746,3.1785407066345215
1.6167985200881958,2.4630141258239746,3.1785407066345215
1.6167985200881958,2.4630141258239746,3.1785407066345215
1.618218183517456,2.4632408618927,3.1797220706939697
1.618218183517456,2.4632408618927,3.1797220706939697
1.6173824071884155,2.46134877204895,3.179621696472168
1.6173824071884155,2.46134877204895,3.179621696472168
1.6168262958526611,2.4600627422332764,3.179441452026367
1.6173781156539917,2.4589786529541016,3.179574728012085
1.6173781156539917,2.4589786529541016,3.179574728012085
1.6182777881622314,2.4594945907592773,3.1796398162841797
1.6182777881622314,2.4594945907592773,3.1796398162841797
1.6175761222839355,2.4602620601654053,3.179044246673584
1.6175761222839355,2.4602620601654053,3.179044246673584
1.6168217658996582,2.4596378803253174,3.178800106048584
1.616368055343628,2.4566187858581543,3.178864002227783
1.616368055343628,2.4566187858581543,3.178864002227783
1.6160088777542114,2.4547667503356934,3.1789777278900146
1.6160088777542114,2.4547667503356934,3.1789777278900146
1.6155455112457275,2.453953266143799,3.178955078125
1.6155455112457275,2.453953266143799,3.178955078125
1.6158009767532349,2.454247236251831,3.1791744232177734
1.6158009767532349,2.454247236251831,3.1791744232177734
1.616571068763733,2.4548234939575195,3.1793694496154785
1.617334008216858,2.453122854232788,3.1797378063201904
1.617334008216858,2.453122854232788,3.1797378063201904
1.6158607006072998,2.449815034866333,3.179687976837158
1.6158607006072998,2.449815034866333,3.179687976837158
1.6156569719314575,2.4478893280029297,3.1799275875091553
1.6161909103393555,2.4464645385742188,3.1802194118499756
1.6161909103393555,2.4464645385742188,3.1802194118499756
1.6150742769241333,2.446779251098633,3.1795852184295654
1.6150742769241333,2.446779251098633,3.1795852184295654
1.6138447523117065,2.4473001956939697,3.1790194511413574
1.6132822036743164,2.4472498893737793,3.178581714630127
1.6132822036743164,2.4472498893737793,3.178581714630127
1.612371802330017,2.4450550079345703,3.1780803203582764
1.612371802330017,2.4450550079345703,3.1780803203582764
1.611240267753601,2.4431021213531494,3.1777374744415283
1.6106698513031006,2.4419775009155273,3.1775424480438232
1.6106698513031006,2.4419775009155273,3.1775424480438232
1.610662817955017,2.441624641418457,3.177363157272339
1.610662817955017,2.441624641418457,3.177363157272339
1.6105198860168457,2.4417130947113037,3.1773769855499268
1.610251545906067,2.441962242126465,3.177825689315796
1.610251545906067,2.441962242126465,3.177825689315796
1.6096254587173462,2.4410479068756104,3.1773812770843506
1.6096254587173462,2.4410479068756104,3.1773812770843506
1.6087980270385742,2.4373397827148438,3.1772360801696777
1.6083123683929443,2.4352543354034424,3.1772093772888184
1.6083123683929443,2.4352543354034424,3.1772093772888184
1.6062346696853638,2.4318132400512695,3.176267385482788
1.6056334972381592,2.4297561645507812,3.175950765609741
1.6056334972381592,2.4297561645507812,3.175950765609741
1.6054493188858032,2.4272024631500244,3.175804376602173
1.6056240797042847,2.4262003898620605,3.1758933067321777
1.6056240797042847,2.4262003898620605,3.1758933067321777
1.603931188583374,2.424708604812622,3.1753628253936768
1.602402925491333,2.423813819885254,3.1750545501708984
1.602402925491333,2.423813819885254,3.1750545501708984
1.601210594177246,2.4227473735809326,3.174684524536133
1.601210594177246,2.4227473735809326,3.174684524536133
1.6010098457336426,2.4215235710144043,3.174661636352539
1.6010098457336426,2.4215235710144043,3.174661636352539
1.60005784034729,2.4197757244110107,3.1744143962860107
1.5991021394729614,2.4187729358673096,3.1742897033691406
1.5991021394729614,2.4187729358673096,3.1742897033691406
1.6002391576766968,2.415891408920288,3.175180435180664
1.6002391576766968,2.415891408920288,3.175180435180664
1.6001559495925903,2.4149067401885986,3.1749768257141113
1.6001559495925903,2.4149067401885986,3.1749768257141113
1.59943425655365,2.4152743816375732,3.1744349002838135
1.5987437963485718,2.415360689163208,3.173959732055664
1.5987437963485718,2.415360689163208,3.173959732055664
1.599128007888794,2.4148876667022705,3.174248456954956
1.599128007888794,2.4148876667022705,3.174248456954956
1.5995270013809204,2.4135940074920654,3.1744720935821533
1.5994367599487305,2.4118340015411377,3.1744587421417236
1.5994367599487305,2.4118340015411377,3.1744587421417236
1.5993496179580688,2.411522150039673,3.174422025680542
1.5993496179580688,2.411522150039673,3.174422025680542
1.5999699831008911,2.411527633666992,3.1748104095458984
1.6009409427642822,2.4122629165649414,3.1750576496124268
1.6009409427642822,2.4122629165649414,3.1750576496124268
1.6013606786727905,2.4111850261688232,3.1750307083129883
1.6013606786727905,2.4111850261688232,3.1750307083129883
1.6021653413772583,2.4102725982666016,3.175377368927002
1.6021653413772583,2.4102725982666016,3.175377368927002
1.602198839187622,2.408869743347168,3.1755049228668213
1.6018582582473755,2.4069974422454834,3.175354242324829
1.6018582582473755,2.4069974422454834,3.175354242324829
1.6024452447891235,2.4039981365203857,3.1760413646698
1.6024452447891235,2.4039981365203857,3.1760413646698
1.6029592752456665,2.401508331298828,3.1767237186431885
1.6027761697769165,2.3991386890411377,3.176841974258423
1.6027761697769165,2.3991386890411377,3.176841974258423
1.6021705865859985,2.3978118896484375,3.1772983074188232
1.6018744707107544,2.3967888355255127,3.1775407791137695
1.6018744707107544,2.3967888355255127,3.1775407791137695
1.602110505104065,2.396355628967285,3.1778571605682373
1.602110505104065,2.396355628967285,3.1778571605682373
1.602661371231079,2.3958077430725098,3.178248167037964
1.602661371231079,2.3958077430725098,3.178248167037964
1.6018660068511963,2.3952512741088867,3.17761492729187
1.6013412475585938,2.3948957920074463,3.177783250808716
1.6013412475585938,2.3948957920074463,3.177783250808716
1.6012167930603027,2.3937783241271973,3.1778087615966797
1.600498914718628,2.392310380935669,3.1777286529541016
1.600498914718628,2.392310380935669,3.1777286529541016
1.598361611366272,2.3906962871551514,3.1770029067993164
1.598361611366272,2.3906962871551514,3.1770029067993164
1.597808837890625,2.38893723487854,3.1770102977752686
1.597808837890625,2.38893723487854,3.1770102977752686
1.5974408388137817,2.3882081508636475,3.177306890487671
1.5969884395599365,2.387725353240967,3.1773574352264404
1.5969884395599365,2.387725353240967,3.1773574352264404
1.5958747863769531,2.3862266540527344,3.1777219772338867
1.5958747863769531,2.3862266540527344,3.1777219772338867
1.5955568552017212,2.3846230506896973,3.177845001220703
1.5957317352294922,2.3830156326293945,3.1782283782958984
1.5957317352294922,2.3830156326293945,3.1782283782958984
1.5953290462493896,2.3823161125183105,3.1779654026031494
1.5953290462493896,2.3823161125183105,3.1779654026031494
1.5943794250488281,2.382964849472046,3.1768691539764404
1.5943794250488281,2.382964849472046,3.1768691539764404
1.5940498113632202,2.383185386657715,3.1765646934509277
1.5938602685928345,2.382373332977295,3.1765339374542236
1.5938602685928345,2.382373332977295,3.1765339374542236
1.5925923585891724,2.380756378173828,3.1762325763702393
1.5917805433273315,2.378688335418701,3.176182270050049
1.5917805433273315,2.378688335418701,3.176182270050049
1.592197060585022,2.3757998943328857,3.176546096801758
1.5919314622879028,2.3741602897644043,3.1765291690826416
1.5919314622879028,2.3741602897644043,3.1765291690826416
1.5912493467330933,2.3730196952819824,3.1761584281921387
1.5912493467330933,2.3730196952819824,3.1761584281921387
1.5906342267990112,2.373338460922241,3.175676107406616
1.5906342267990112,2.373338460922241,3.175676107406616
1.5907306671142578,2.373978614807129,3.175748825073242
1.5907306671142578,2.373978614807129,3.175748825073242
1.5926023721694946,2.3742072582244873,3.176262378692627
1.5929838418960571,2.3727450370788574,3.176274061203003
1.5929838418960571,2.3727450370788574,3.176274061203003
