x,y,z
3.102912425994873,3.6894338130950928,3.7701218128204346
3.1018850803375244,3.6905245780944824,3.7675352096557617
3.1018850803375244,3.6905245780944824,3.7675352096557617
3.0999176502227783,3.690415620803833,3.7633607387542725
3.099318504333496,3.689890146255493,3.761751651763916
3.0975489616394043,3.6906590461730957,3.7616233825683594
3.0966506004333496,3.6914753913879395,3.762239456176758
3.0966506004333496,3.6914753913879395,3.762239456176758
3.096635341644287,3.6907386779785156,3.762179136276245
3.095811605453491,3.6907832622528076,3.7605152130126953
3.0965278148651123,3.6894264221191406,3.759754180908203
3.0966038703918457,3.6880059242248535,3.7600321769714355
3.0966038703918457,3.6880059242248535,3.7600321769714355
3.096259355545044,3.687467575073242,3.7613375186920166
3.0958523750305176,3.6876046657562256,3.7613117694854736
3.095257043838501,3.6896677017211914,3.7608678340911865
3.095396041870117,3.692472457885742,3.760456085205078
3.095396041870117,3.692472457885742,3.760456085205078
3.096743106842041,3.6962778568267822,3.7625625133514404
3.0974314212799072,3.698373317718506,3.7652392387390137
3.0973145961761475,3.698078155517578,3.76725172996521
3.0946364402770996,3.6952216625213623,3.766263961791992
3.0946364402770996,3.6952216625213623,3.766263961791992
3.0923268795013428,3.693240165710449,3.7645888328552246
3.0900957584381104,3.6920180320739746,3.7642126083374023
3.089132308959961,3.6904497146606445,3.7648777961730957
3.088101387023926,3.689983606338501,3.7657358646392822
3.088101387023926,3.689983606338501,3.7657358646392822
3.0865638256073,3.6905710697174072,3.764521837234497
3.0861706733703613,3.6905009746551514,3.7641515731811523
3.0853655338287354,3.6908457279205322,3.7636661529541016
3.0847880840301514,3.6909401416778564,3.7638683319091797
3.0847880840301514,3.6909401416778564,3.7638683319091797
3.0837862491607666,3.6912426948547363,3.766296625137329
3.081541061401367,3.6911368370056152,3.7659778594970703
3.0793464183807373,3.6904401779174805,3.764918088912964
3.0772905349731445,3.6892848014831543,3.763667345046997
3.0772905349731445,3.6892848014831543,3.763667345046997
3.0743839740753174,3.6882734298706055,3.7613742351531982
